Timestamp,Channel 1,Channel 2,Channel 3,Channel 4,Other
1676836331.0502813,-737.79296875,-877.44140625,-649.90234375,-572.265625,783.203125
1676836331.0541875,763.18359375,600.09765625,671.38671875,-1000.0,-709.9609375
1676836331.0580938,927.734375,959.47265625,593.26171875,-664.0625,-981.93359375
1676836331.060125,-603.02734375,-614.74609375,-765.13671875,831.54296875,578.125
1676836331.0640314,-1000.0,-1000.0,-1000.0,911.62109375,-895.01953125
1676836331.0679376,-811.03515625,-874.51171875,-691.89453125,-597.16796875,839.35546875
1676836331.0718439,683.59375,601.5625,642.08984375,-1000.0,-636.23046875
1676836331.07575,945.3125,959.47265625,636.71875,-790.52734375,-994.140625
1676836331.0796564,-612.79296875,-614.74609375,-756.34765625,680.6640625,580.078125
1676836331.0835626,-1000.0,-1000.0,-1000.0,999.0234375,-892.08984375
1676836331.0874689,-859.86328125,-874.51171875,-683.10546875,-523.92578125,832.51953125
1676836331.091375,564.453125,601.07421875,656.73828125,-1000.0,-617.1875
1676836331.0952814,-926.7578125,972.65625,762.20703125,-854.98046875,-1000.0
1676836331.0991876,-444.3359375,-637.20703125,-715.8203125,557.12890625,504.8828125
1676836331.1030939,-1000.0,-1000.0,-1000.0,-911.62109375,-882.8125
1676836331.122125,-649.90234375,-754.8828125,-567.3828125,-377.9296875,645.01953125
1676836331.1260312,612.3046875,492.1875,675.29296875,-1000.0,-625.48828125
1676836331.1299374,-892.08984375,-954.58984375,834.9609375,-844.23828125,-1000.0
1676836331.1338437,-229.00390625,-458.984375,-600.5859375,533.69140625,315.91796875
1676836331.13775,-1000.0,-1000.0,-1000.0,-851.5625,-897.94921875
1676836331.1416562,-892.578125,-1000.0,-838.37890625,-180.17578125,924.8046875
1676836331.1455624,428.22265625,237.79296875,441.40625,-1000.0,-342.28515625
1676836331.1494687,-808.59375,-840.33203125,924.31640625,-835.44921875,-1000.0
1676836331.153375,57.12890625,-312.98828125,-583.0078125,509.27734375,75.68359375
1676836331.1572812,-1000.0,-1000.0,-1000.0,-810.05859375,-949.70703125
1676836331.1611874,-965.8203125,-1000.0,-878.90625,206.54296875,981.93359375
1676836331.1650937,336.9140625,-59.08203125,207.51953125,-1000.0,-195.3125
1676836331.150125,-787.59765625,-832.51953125,965.33203125,-979.4921875,-1000.0
1676836331.1540313,328.125,-4.8828125,-389.16015625,340.33203125,-250.48828125
1676836331.1579375,-947.75390625,-1000.0,-1000.0,-793.45703125,923.33984375
1676836331.1618438,-1000.0,-1000.0,-980.46875,518.06640625,-934.08203125
1676836331.16575,156.73828125,-457.03125,-49.8046875,-864.74609375,160.64453125
1676836331.1696563,-804.6875,-942.3828125,985.83984375,-1000.0,-1000.0
1676836331.1735625,585.9375,378.41796875,6.34765625,174.8046875,-576.66015625
1676836331.1774688,-773.4375,-943.84765625,-945.3125,-823.2421875,803.7109375
1676836331.181375,-1000.0,-1000.0,-1000.0,657.71484375,-882.32421875
1676836331.1852813,-213.37890625,-678.22265625,-218.75,-726.07421875,474.12109375
1676836331.1891875,-937.98828125,914.55078125,923.33984375,-1000.0,-1000.0
1676836331.1930938,768.06640625,679.19921875,212.40234375,-72.265625,-769.04296875
1676836331.210125,-635.25390625,-833.0078125,-852.5390625,-909.66796875,707.03125
1676836331.2140312,-1000.0,-1000.0,-1000.0,786.1328125,-873.53515625
1676836331.2179375,-562.01171875,-780.2734375,-437.5,-594.7265625,644.04296875
1676836331.2218437,902.34375,763.671875,800.78125,-1000.0,-864.74609375
1676836331.22575,889.16015625,841.30859375,377.9296875,-392.578125,-925.29296875
1676836331.2296562,-581.54296875,-725.5859375,-819.82421875,977.05078125,591.30859375
1676836331.2335625,-1000.0,-1000.0,-1000.0,860.83984375,-878.90625
1676836331.2374687,-664.0625,-877.9296875,-647.4609375,-567.87109375,765.13671875
1676836331.241375,831.0546875,600.09765625,680.6640625,-1000.0,-730.95703125
1676836331.2452812,911.1328125,959.9609375,576.66015625,-653.80859375,-978.02734375
1676836331.2491875,-598.14453125,-614.74609375,-775.390625,839.35546875,577.1484375
1676836331.2530937,-1000.0,-1000.0,-1000.0,909.1796875,-895.01953125
1676836331.255125,-811.03515625,-874.51171875,-700.1953125,-594.23828125,839.35546875
1676836331.2590313,683.59375,601.5625,653.80859375,-1000.0,-636.23046875
1676836331.2629375,950.68359375,964.84375,688.96484375,-763.671875,-994.140625
1676836331.2668438,-619.140625,-621.09375,-754.39453125,717.28515625,580.078125
1676836331.27075,-1000.0,-1000.0,-1000.0,975.5859375,-892.08984375
1676836331.2746563,-760.25390625,-774.90234375,-623.53515625,-548.828125,833.984375
1676836331.2785625,598.14453125,635.25390625,676.7578125,-1000.0,-621.09375
1676836331.2824688,-947.265625,951.66015625,740.72265625,-854.4921875,-1000.0
1676836331.286375,-432.6171875,-623.046875,-713.37890625,555.17578125,516.11328125
1676836331.2902813,-1000.0,-1000.0,-1000.0,-907.71484375,-884.27734375
1676836331.2941875,-754.39453125,-836.9140625,-645.01953125,-369.62890625,729.00390625
1676836331.2980938,586.42578125,488.28125,649.4140625,-1000.0,-613.28125
1676836331.315125,-910.64453125,-956.54296875,843.26171875,-844.23828125,-1000.0
1676836331.3190312,-329.58984375,-495.60546875,-607.421875,533.203125,353.515625
1676836331.3229375,-1000.0,-1000.0,-1000.0,-850.5859375,-893.06640625
1676836331.3268437,-836.9140625,-997.55859375,-839.35546875,-172.36328125,901.85546875
1676836331.33075,520.01953125,271.484375,456.0546875,-1000.0,-407.2265625
1676836331.3346562,-828.125,-855.46875,920.41015625,-839.35546875,-1000.0
1676836331.3385625,-52.24609375,-355.46875,-586.9140625,513.671875,159.1796875
1676836331.3424687,-1000.0,-1000.0,-1000.0,-812.98828125,-930.17578125
1676836331.346375,-950.1953125,-1000.0,-924.31640625,148.92578125,965.33203125
1676836331.3502812,329.1015625,-2.44140625,214.84375,-1000.0,-229.00390625
1676836331.3541875,-785.64453125,-828.61328125,951.66015625,-960.44921875,-1000.0
1676836331.3580937,328.125,-74.70703125,-479.00390625,358.3984375,-160.15625
1676836331.345125,-947.75390625,-1000.0,-1000.0,-795.8984375,964.35546875
1676836331.3490312,-1000.0,-1000.0,-970.21484375,492.1875,-956.54296875
1676836331.3529375,156.73828125,-355.46875,-4.8828125,-895.01953125,49.31640625
1676836331.3568437,-805.17578125,-906.25,982.91015625,-1000.0,-1000.0
1676836331.36075,586.9140625,314.94140625,-21.484375,269.53125,-507.32421875
1676836331.3646562,-775.390625,-951.66015625,-940.91796875,-811.5234375,827.63671875
1676836331.3685625,-1000.0,-1000.0,-1000.0,609.375,-889.16015625
1676836331.3724687,-198.73046875,-656.73828125,-195.80078125,-768.5546875,381.34765625
1676836331.376375,-916.015625,938.96484375,930.17578125,-1000.0,-1000.0
1676836331.3802812,702.1484375,647.94921875,156.25,-13.18359375,-730.95703125
1676836331.3841875,-717.7734375,-849.609375,-883.7890625,-882.8125,718.26171875
1676836331.3880937,-1000.0,-1000.0,-1000.0,748.046875,-873.046875
1676836331.420125,-397.4609375,-765.13671875,-360.3515625,-627.9296875,628.41796875
1676836331.4240313,975.5859375,791.9921875,839.84375,-1000.0,-886.23046875
1676836331.4279375,859.86328125,810.05859375,347.16796875,-393.5546875,-899.90234375
1676836331.4318438,-568.359375,-753.41796875,-821.2890625,976.5625,617.67578125
1676836331.43575,-1000.0,-1000.0,-1000.0,860.83984375,-881.8359375
1676836331.4396563,-664.0625,-876.46484375,-628.41796875,-567.87109375,759.27734375
1676836331.4435625,831.0546875,604.98046875,696.2890625,-1000.0,-737.79296875
1676836331.4474688,911.1328125,957.03125,594.7265625,-646.484375,-976.5625
1676836331.451375,-598.14453125,-617.67578125,-770.5078125,845.21484375,577.1484375
1676836331.4552813,-1000.0,-1000.0,-1000.0,907.71484375,-895.5078125
1676836331.4591875,-811.03515625,-874.51171875,-675.29296875,-594.23828125,839.35546875
1676836331.4630938,683.59375,601.5625,650.87890625,-1000.0,-636.23046875
1676836331.450125,945.3125,959.47265625,645.01953125,-772.94921875,-994.140625
1676836331.4540312,-612.79296875,-614.74609375,-751.46484375,702.63671875,580.078125
1676836331.4579375,-1000.0,-1000.0,-1000.0,993.1640625,-892.578125
1676836331.4618437,-857.91015625,-874.51171875,-645.5078125,-540.0390625,834.47265625
1676836331.46575,572.75390625,601.07421875,672.36328125,-1000.0,-623.53515625
1676836331.4696562,942.87109375,966.796875,650.390625,-756.8359375,-1000.0
1676836331.4735625,-525.390625,-627.9296875,-749.51171875,593.26171875,527.34375
1676836331.4774687,-1000.0,-1000.0,-1000.0,-933.10546875,-883.30078125
1676836331.481375,-761.23046875,-821.77734375,-647.4609375,-383.30078125,722.16796875
1676836331.4852812,587.40234375,522.4609375,658.69140625,-1000.0,-628.41796875
1676836331.4891875,-910.64453125,-966.30859375,838.8671875,-847.65625,-1000.0
1676836331.4930937,-329.58984375,-508.7890625,-608.88671875,539.0625,367.1875
1676836331.480125,-1000.0,-1000.0,-1000.0,-859.86328125,-892.08984375
1676836331.4840312,-836.9140625,-993.65234375,-829.58984375,-237.79296875,897.94921875
1676836331.4879375,520.01953125,283.69140625,483.88671875,-1000.0,-416.9921875
1676836331.4918437,-828.125,-860.3515625,910.64453125,-834.47265625,-1000.0
1676836331.49575,-52.24609375,-367.1875,-604.4921875,513.671875,176.26953125
1676836331.4996562,-1000.0,-1000.0,-1000.0,-817.87109375,-926.7578125
1676836331.5035625,-950.1953125,-1000.0,-904.296875,98.6328125,963.37890625
1676836331.5074687,329.1015625,8.7890625,228.02734375,-1000.0,-230.95703125
1676836331.511375,-786.1328125,-828.61328125,945.80078125,-920.41015625,-1000.0
1676836331.5152812,330.56640625,-88.37890625,-486.328125,427.24609375,-148.4375
1676836331.5191875,-952.63671875,-1000.0,-1000.0,-798.33984375,972.16796875
1676836331.5230937,-1000.0,-1000.0,-954.58984375,404.296875,-962.890625
1676836331.540125,184.08203125,-314.94140625,15.625,-930.17578125,6.8359375
1676836331.5440311,-802.734375,-893.06640625,985.83984375,-1000.0,-1000.0
1676836331.5479374,574.70703125,281.25,-24.4140625,262.20703125,-495.1171875
1676836331.5518436,-804.6875,-958.0078125,-946.2890625,-807.12890625,829.58984375
1676836331.55575,-1000.0,-1000.0,-1000.0,598.14453125,-890.13671875
1676836331.5596561,-20.99609375,-634.765625,-169.43359375,-779.296875,351.5625
1676836331.5635624,-865.72265625,961.42578125,940.4296875,-1000.0,-1000.0
1676836331.5674686,676.7578125,625.9765625,166.9921875,-13.671875,-721.6796875
1676836331.571375,-704.58984375,-859.375,-876.953125,-882.8125,720.21484375
1676836331.5752811,-1000.0,-1000.0,-1000.0,748.046875,-870.60546875
1676836331.5791874,-397.4609375,-755.859375,-360.3515625,-627.9296875,608.3984375
1676836331.5830936,975.5859375,806.15234375,848.6328125,-1000.0,-903.80859375
1676836331.585125,859.86328125,792.96875,344.23828125,-393.5546875,-888.18359375
1676836331.5890312,-568.359375,-764.6484375,-819.3359375,976.5625,623.53515625
1676836331.5929375,-1000.0,-1000.0,-1000.0,860.83984375,-876.953125
1676836331.5968437,-664.0625,-849.609375,-577.63671875,-567.3828125,734.375
1676836331.60075,831.0546875,644.53125,731.93359375,-1000.0,-765.13671875
1676836331.6046562,911.1328125,941.40625,554.6875,-631.8359375,-970.703125
1676836331.6085625,-597.65625,-628.90625,-771.97265625,856.4453125,575.1953125
1676836331.6124687,-1000.0,-1000.0,-1000.0,904.296875,-894.04296875
1676836331.616375,-802.24609375,-875.0,-689.94140625,-590.8203125,835.44921875
1676836331.6202812,693.359375,601.5625,641.6015625,-1000.0,-641.11328125
1676836331.6241875,943.359375,959.9609375,623.046875,-737.3046875,-993.1640625
1676836331.6280937,-612.3046875,-614.74609375,-757.8125,752.44140625,580.078125
1676836331.631125,-1000.0,-1000.0,-1000.0,955.56640625,-893.06640625
1676836331.6350312,-867.1875,-874.51171875,-650.87890625,-568.84765625,836.42578125
1676836331.6389375,582.51953125,601.5625,666.9921875,-1000.0,-627.9296875
1676836331.6428437,-984.86328125,961.42578125,682.6171875,-859.86328125,-1000.0
1676836331.64675,-526.85546875,-620.60546875,-736.81640625,565.91796875,541.015625
1676836331.6506562,-1000.0,-1000.0,-1000.0,-935.546875,-885.25390625
1676836331.6545625,-851.5625,-914.0625,-744.140625,-434.08203125,825.1953125
1676836331.6584687,549.31640625,509.765625,622.0703125,-1000.0,-601.5625
1676836331.662375,-894.53125,-969.23828125,848.14453125,-847.16796875,-1000.0
1676836331.6662812,-337.40234375,-546.38671875,-619.140625,539.55078125,414.0625
1676836331.6701875,-1000.0,-1000.0,-1000.0,-865.72265625,-892.08984375
1676836331.6740937,-836.9140625,-982.421875,-822.265625,-254.8828125,885.7421875
1676836331.676125,520.01953125,314.94140625,502.9296875,-1000.0,-449.70703125
1676836331.6800313,-828.61328125,-871.09375,892.578125,-834.47265625,-1000.0
1676836331.6839375,-50.29296875,-382.8125,-614.2578125,514.6484375,232.91015625
1676836331.6878438,-1000.0,-1000.0,-1000.0,-819.82421875,-909.1796875
1676836331.69175,-943.84765625,-1000.0,-893.06640625,80.56640625,940.91796875
1676836331.6956563,357.91015625,112.3046875,282.2265625,-1000.0,-280.2734375
1676836331.6995625,-792.96875,-818.359375,949.21875,-916.015625,-1000.0
1676836331.7034688,236.81640625,-163.0859375,-520.5078125,427.734375,-106.4453125
1676836331.707375,-997.55859375,-1000.0,-1000.0,-798.828125,984.375
1676836331.7112813,-1000.0,-1000.0,-960.44921875,417.48046875,-971.19140625
1676836331.7151875,246.09375,-262.6953125,46.38671875,-924.31640625,-23.4375
1676836331.7190938,-789.0625,-875.9765625,987.3046875,-1000.0,-1000.0
1676836331.719125,508.30078125,202.63671875,-165.52734375,263.18359375,-455.078125
1676836331.7230313,-848.14453125,-978.515625,-991.69921875,-807.6171875,845.21484375
1676836331.7269375,-1000.0,-1000.0,-1000.0,599.12109375,-896.484375
1676836331.7308438,-25.87890625,-641.11328125,-161.1328125,-777.83203125,335.9375
1676836331.73475,-864.74609375,967.28515625,947.75390625,-1000.0,-1000.0
1676836331.7386563,676.7578125,599.609375,162.109375,-13.671875,-680.17578125
1676836331.7425625,-704.58984375,-879.39453125,-887.6953125,-883.30078125,753.90625
1676836331.7464688,-1000.0,-1000.0,-1000.0,751.46484375,-879.39453125
1676836331.750375,-397.4609375,-749.0234375,-276.85546875,-631.8359375,618.65234375
1676836331.7542813,975.5859375,817.3828125,895.5078125,-1000.0,-906.25
1676836331.7581875,859.86328125,779.78515625,325.1953125,-312.98828125,-868.1640625
1676836331.7620938,-568.359375,-776.3671875,-817.87109375,-997.55859375,650.87890625
1676836331.766125,-1000.0,-1000.0,-1000.0,654.78515625,-884.765625
1676836331.7700312,-664.0625,-863.76953125,-580.078125,-636.23046875,748.046875
1676836331.7739375,831.0546875,631.34765625,716.30859375,-1000.0,-750.48828125
1676836331.7778437,911.1328125,934.08203125,532.71484375,-596.6796875,-973.6328125
1676836331.78175,-598.14453125,-642.578125,-786.1328125,900.390625,576.171875
1676836331.7856562,-1000.0,-1000.0,-1000.0,893.06640625,-895.5078125
1676836331.7895625,-811.03515625,-875.0,-663.57421875,-586.9140625,839.84375
1676836331.7934687,684.08203125,601.07421875,646.97265625,-1000.0,-636.23046875
1676836331.797375,945.3125,959.47265625,598.6328125,-740.72265625,-994.140625
1676836331.8012812,-612.79296875,-614.74609375,-759.765625,760.7421875,580.078125
1676836331.8051875,-1000.0,-1000.0,-1000.0,929.6875,-893.06640625
1676836331.8090937,-867.67578125,-874.51171875,-708.984375,-607.421875,837.890625
1676836331.825125,582.51953125,601.5625,640.13671875,-1000.0,-631.8359375
1676836331.8290312,-984.86328125,960.9375,692.3828125,-842.28515625,-1000.0
1676836331.8329375,-526.85546875,-619.62890625,-740.234375,592.28515625,559.08203125
1676836331.8368437,-1000.0,-1000.0,-1000.0,-947.75390625,-887.20703125
1676836331.84075,-851.5625,-903.3203125,-730.46875,-448.73046875,825.68359375
1676836331.8446562,549.31640625,526.85546875,627.9296875,-1000.0,-602.05078125
1676836331.8485625,-894.53125,-971.6796875,846.19140625,-847.65625,-1000.0
1676836331.8524687,-337.890625,-546.38671875,-615.234375,541.015625,418.9453125
1676836331.856375,-1000.0,-1000.0,-1000.0,-869.62890625,-892.578125
1676836331.8602812,-836.9140625,-982.421875,-816.89453125,-265.13671875,884.765625
1676836331.8641875,520.01953125,318.359375,516.6015625,-1000.0,-452.63671875
1676836331.8680937,-830.078125,-875.48828125,895.01953125,-833.984375,-1000.0
1676836331.871125,-44.43359375,-391.11328125,-615.72265625,513.671875,236.81640625
1676836331.8750312,-1000.0,-1000.0,-1000.0,-819.82421875,-908.69140625
1676836331.8789375,-912.109375,-1000.0,-840.33203125,79.1015625,940.4296875
1676836331.8828437,434.5703125,136.71875,304.6875,-1000.0,-285.64453125
1676836331.88675,-801.7578125,-817.3828125,937.01171875,-917.48046875,-1000.0
1676836331.8906562,138.671875,-187.5,-506.34765625,429.19921875,-86.9140625
1676836331.8945625,-1000.0,-1000.0,-1000.0,-797.8515625,992.67578125
1676836331.8984687,-1000.0,-1000.0,-947.75390625,380.859375,-976.5625
1676836331.902375,239.2578125,-234.375,70.3125,-940.4296875,-54.19921875
1676836331.9062812,-787.109375,-868.65234375,989.2578125,-1000.0,-1000.0
1676836331.9101875,508.30078125,186.03515625,-98.14453125,260.25390625,-406.25
1676836331.9140937,-848.14453125,-983.3984375,-967.7734375,-807.12890625,866.69921875
1676836331.900125,-1000.0,-1000.0,-1000.0,599.12109375,-905.76171875
1676836331.9040313,-25.87890625,-588.8671875,-126.46484375,-796.875,295.8984375
1676836331.9079375,-865.234375,990.72265625,942.87109375,-1000.0,-1000.0
1676836331.9118438,676.7578125,571.77734375,76.171875,110.3515625,-665.52734375
1676836331.91575,-704.58984375,-882.32421875,-909.1796875,-856.4453125,757.32421875
1676836331.9196563,-1000.0,-1000.0,-1000.0,538.0859375,-873.046875
1676836331.9235625,-397.4609375,-722.65625,-313.96484375,-718.26171875,564.94140625
1676836331.9274688,975.5859375,846.6796875,881.8359375,-1000.0,-946.77734375
1676836331.931375,861.328125,758.7890625,297.36328125,-208.49609375,-845.703125
1676836331.9352813,-566.40625,-782.71484375,-822.75390625,-951.66015625,654.78515625
1676836331.9391875,-1000.0,-1000.0,-1000.0,731.4453125,-873.53515625
1676836331.9430938,-581.0546875,-822.265625,-548.828125,-585.44921875,693.84765625
1676836331.948125,894.53125,693.84765625,741.69921875,-1000.0,-807.6171875
1676836331.9520311,892.578125,906.73828125,494.140625,-588.8671875,-960.9375
1676836331.9559374,-586.9140625,-664.0625,-788.57421875,897.4609375,571.2890625
1676836331.9598436,-1000.0,-1000.0,-1000.0,893.06640625,-889.16015625
1676836331.96375,-740.72265625,-875.48828125,-684.08203125,-586.42578125,818.359375
1676836331.9676561,760.25390625,600.5859375,646.97265625,-1000.0,-663.57421875
1676836331.9715624,929.19921875,959.9609375,617.67578125,-730.46875,-989.74609375
1676836331.9754686,-609.375,-614.74609375,-755.37109375,770.5078125,579.58984375
1676836331.979375,-1000.0,-1000.0,-1000.0,927.24609375,-894.53125
1676836331.9832811,-867.67578125,-874.51171875,-648.4375,-606.93359375,839.35546875
1676836331.9871874,582.51953125,601.5625,665.52734375,-1000.0,-636.23046875
1676836331.9910936,-984.86328125,960.44921875,674.31640625,-845.21484375,-994.140625
1676836332.005125,-526.85546875,-617.67578125,-732.91015625,590.33203125,580.078125
1676836332.0090313,-1000.0,-1000.0,-1000.0,-945.80078125,-890.625
1676836332.0129375,-851.5625,-890.625,-721.6796875,-462.40234375,827.63671875
1676836332.0168438,549.8046875,555.6640625,629.8828125,-1000.0,-606.4453125
1676836332.02075,-894.53125,-993.1640625,728.02734375,-749.51171875,-1000.0
1676836332.0246563,-337.890625,-569.82421875,-665.0390625,578.125,441.40625
1676836332.0285625,-1000.0,-1000.0,-1000.0,-893.06640625,-888.18359375
1676836332.0324688,-849.609375,-963.8671875,-803.22265625,-278.80859375,868.1640625
1676836332.036375,541.015625,370.1171875,551.26953125,-1000.0,-491.69921875
1676836332.0402813,-858.88671875,-889.16015625,882.8125,-839.84375,-1000.0
1676836332.0441875,-245.1171875,-416.9921875,-621.09375,522.94921875,266.11328125
1676836332.0480938,-1000.0,-1000.0,-1000.0,-830.078125,-906.73828125
