Timestamp,Channel 1,Channel 2,Channel 3,Channel 4,Other
1676843888.617375,-645.5078125,2.9296875,-6.8359375,-420.41015625,-395.01953125
1676843888.6212811,-456.54296875,-21.484375,-28.3203125,-345.21484375,-851.5625
1676843888.6251874,217.28515625,-80.078125,-62.5,76.66015625,-276.3671875
1676843888.6290936,729.00390625,-111.81640625,-80.078125,456.54296875,867.67578125
1676843888.631125,75.1953125,-71.2890625,-63.96484375,75.1953125,625.0
1676843888.6350312,-629.8828125,-27.83203125,-30.2734375,-416.50390625,-535.15625
1676843888.6389375,-535.15625,-36.1328125,-28.80859375,-395.99609375,-1000.0
1676843888.6428437,124.0234375,-55.6640625,-57.12890625,22.94921875,-284.1796875
1676843888.64675,725.5859375,-79.1015625,-83.984375,443.84765625,863.76953125
1676843888.6506562,213.37890625,-63.96484375,-72.75390625,162.59765625,787.59765625
1676843888.6545625,-571.77734375,-27.83203125,-34.1796875,-367.67578125,-252.44140625
1676843888.6584687,-592.7734375,-22.4609375,-14.6484375,-422.8515625,-734.86328125
1676843888.662375,16.11328125,-53.7109375,-37.59765625,-41.50390625,-214.35546875
1676843888.6662812,708.0078125,-89.84375,-73.2421875,424.8046875,667.96875
1676843888.6701875,271.484375,-52.734375,-57.6171875,202.63671875,727.5390625
1676843888.6740937,-554.6875,-13.671875,-22.4609375,-351.07421875,-305.17578125
1676843888.676125,-502.44140625,-28.80859375,-26.3671875,-371.09375,-926.7578125
1676843888.6800313,-5.37109375,-53.22265625,-56.15234375,-63.96484375,-595.703125
1676843888.6839375,690.91796875,-83.984375,-84.9609375,411.1328125,572.265625
1676843888.6878438,402.34375,-65.91796875,-56.640625,294.921875,937.98828125
1676843888.69175,-511.71875,-33.203125,-19.53125,-314.94140625,-224.12109375
1676843888.6956563,-591.30859375,-34.66796875,-29.296875,-431.15234375,-1000.0
1676843888.6995625,-110.3515625,-58.10546875,-42.48046875,-140.13671875,-624.51171875
1676843888.7034688,643.06640625,-85.9375,-72.265625,375.48828125,689.94140625
1676843888.707375,489.2578125,-66.89453125,-77.63671875,330.078125,963.8671875
1676843888.7112813,-445.3125,-24.4140625,-33.203125,-285.15625,-196.77734375
1676843888.7151875,-643.06640625,-13.18359375,-20.99609375,-461.42578125,-978.515625
1676843888.7190938,-201.66015625,-34.1796875,-36.62109375,-195.80078125,-813.4765625
