Timestamp,Channel 1,Channel 2,Channel 3,Channel 4,Other
1676851995.453125,-500.48828125,-14.6484375,-16.6015625,-387.20703125,-1000.0
1676851995.4570312,220.703125,-44.43359375,-46.38671875,104.00390625,-147.4609375
1676851995.4609375,764.16015625,-73.2421875,-79.1015625,515.13671875,951.66015625
1676851995.4648438,54.6875,-67.87109375,-59.08203125,56.640625,542.48046875
1676851995.46875,-675.78125,-30.2734375,-21.97265625,-473.14453125,-547.8515625
1676851995.4726562,-546.875,-27.34375,-32.71484375,-397.94921875,-786.1328125
1676851995.4765625,106.4453125,-60.05859375,-70.80078125,27.34375,-183.10546875
1676851995.4804688,749.0234375,-80.078125,-90.8203125,490.234375,793.45703125
1676851995.484375,214.84375,-63.96484375,-58.59375,168.9453125,743.65234375
1676851995.4882812,-601.5625,-39.0625,-19.53125,-407.71484375,-144.04296875
1676851995.4921875,-602.05078125,-32.2265625,-21.484375,-450.1953125,-906.25
1676851995.4960938,7.8125,-53.22265625,-54.6875,-53.22265625,-645.5078125
1676851995.498125,741.2109375,-88.8671875,-77.1484375,479.98046875,603.02734375
1676851995.5020313,315.91796875,-71.77734375,-60.546875,229.4921875,747.0703125
1676851995.5059376,-581.54296875,-25.87890625,-35.15625,-406.73828125,-423.33984375
1676851995.5098438,-637.6953125,-26.85546875,-28.3203125,-477.05078125,-1000.0
1676851995.51375,-74.21875,-42.96875,-44.921875,-103.515625,-612.79296875
1676851995.5176563,696.2890625,-83.0078125,-81.0546875,439.94140625,645.01953125
1676851995.5215626,424.31640625,-89.35546875,-70.3125,298.828125,939.94140625
1676851995.5254688,-522.94921875,-45.41015625,-26.3671875,-357.91015625,-209.47265625
1676851995.529375,-665.52734375,-29.296875,-15.625,-488.76953125,-859.375
1676851995.5332813,-144.53125,-43.9453125,-29.296875,-141.11328125,-412.59765625
1676851995.5371876,646.484375,-82.51953125,-78.61328125,413.0859375,458.0078125
1676851995.5410938,551.26953125,-75.68359375,-80.078125,401.85546875,938.4765625
1676851995.543125,-408.203125,-29.78515625,-25.390625,-252.44140625,198.2421875
1676851995.5470312,-687.01171875,-13.671875,-21.97265625,-493.65234375,-809.5703125
1676851995.5509374,-259.27734375,-28.3203125,-41.015625,-223.6328125,-889.6484375
1676851995.5548437,538.0859375,-76.171875,-67.3828125,328.61328125,136.23046875
1676851995.55875,639.16015625,-77.63671875,-68.359375,442.87109375,945.80078125
1676851995.5626562,-244.140625,-23.4375,-28.80859375,-146.484375,385.25390625
1676851995.5665624,-684.5703125,-20.99609375,-5.859375,-483.3984375,-713.37890625
1676851995.5704687,-367.1875,-62.01171875,-14.16015625,-287.109375,-945.3125
1676851995.574375,448.73046875,-70.80078125,-46.38671875,287.109375,250.9765625
1676851995.5782812,703.61328125,-59.5703125,-72.75390625,498.046875,-966.30859375
